Timestamp,Coder,Video ID,Timecode,Type,Duration,Code,Notes
4/7/2025 22:29:20,Thomas Leonard,JhXVOZLjFJQ,3185,interval,57,electionsdemocracy,
4/7/2025 22:29:15,Thomas Seeger,_y-59phRHRM,1197,interval,19,sportsculture,
4/7/2025 22:28:44,Thomas Seeger,_y-59phRHRM,1142,interval,12,sportsculture,
4/7/2025 22:28:29,Thomas Seeger,_y-59phRHRM,1082,interval,42,sportsculture,
4/7/2025 22:28:22,Thomas Seeger,_y-59phRHRM,1111,point,,laugh,
4/7/2025 22:28:22,Thomas Leonard,JhXVOZLjFJQ,3086,interval,41,familypersonal,
4/7/2025 22:28:14,Thomas Seeger,_y-59phRHRM,1092,interval,3,healthcare,
4/7/2025 22:28:12,Thomas Seeger,_y-59phRHRM,1068,interval,21,campaign,
4/7/2025 22:27:48,Thomas Seeger,_y-59phRHRM,1027,interval,15,sportsculture,
4/7/2025 22:27:43,Thomas Seeger,_y-59phRHRM,1029,interval,3,healthcare,
4/7/2025 22:27:33,Thomas Seeger,_y-59phRHRM,182,interval,829,familypersonal,
4/7/2025 22:27:31,Thomas Leonard,JhXVOZLjFJQ,2946,interval,77,familypersonal,
4/7/2025 22:27:28,Thomas Seeger,_y-59phRHRM,990,interval,13,sportsculture,
4/7/2025 22:27:24,Thomas Leonard,JhXVOZLjFJQ,2999,interval,11,electionsdemocracy,
4/7/2025 22:26:59,Thomas Leonard,JhXVOZLjFJQ,2948,interval,12,international,
4/7/2025 22:26:51,Thomas Leonard,JhXVOZLjFJQ,2852,interval,93,international,
4/7/2025 22:26:15,Thomas Leonard,JhXVOZLjFJQ,2868,interval,4,familypersonal,
4/7/2025 22:26:11,Thomas Leonard,JhXVOZLjFJQ,2845,interval,19,electionsdemocracy,
4/7/2025 22:25:58,Thomas Leonard,JhXVOZLjFJQ,2824,interval,14,familypersonal,
4/7/2025 22:25:50,Thomas Leonard,JhXVOZLjFJQ,2806,interval,15,healthcare,
4/7/2025 22:25:41,Thomas Leonard,JhXVOZLjFJQ,2789,interval,16,electionsdemocracy,
4/7/2025 22:25:25,Thomas Leonard,JhXVOZLjFJQ,2669,interval,104,familypersonal,
4/7/2025 22:25:25,Thomas Leonard,JhXVOZLjFJQ,2772,point,,laugh,
4/7/2025 22:25:06,Thomas Leonard,JhXVOZLjFJQ,2720,interval,13,healthcare,
4/7/2025 22:24:53,Thomas Leonard,JhXVOZLjFJQ,2696,interval,13,electionsdemocracy,
4/7/2025 22:24:17,Thomas Leonard,JhXVOZLjFJQ,2632,interval,4,healthcare,
4/7/2025 22:24:02,Thomas Leonard,JhXVOZLjFJQ,2573,interval,33,familypersonal,
4/7/2025 22:24:01,Thomas Seeger,_y-59phRHRM,582,interval,6,campaign,
4/7/2025 22:23:45,Thomas Leonard,JhXVOZLjFJQ,2283,interval,289,familypersonal,
4/7/2025 22:23:06,Thomas Leonard,JhXVOZLjFJQ,2466,interval,27,sportsculture,
4/7/2025 22:22:47,Thomas Leonard,JhXVOZLjFJQ,2334,interval,123,healthcare,
4/7/2025 22:22:03,Thomas Seeger,_y-59phRHRM,353,point,,laugh,
4/7/2025 22:21:43,Thomas Seeger,_y-59phRHRM,285,interval,28,sportsculture,
4/7/2025 22:21:36,Thomas Seeger,_y-59phRHRM,299,point,,laugh,
4/7/2025 22:21:34,Thomas Seeger,_y-59phRHRM,293,point,,laugh,
4/7/2025 22:21:11,Thomas Leonard,JhXVOZLjFJQ,2253,interval,10,econtax,
4/7/2025 22:21:05,Thomas Leonard,JhXVOZLjFJQ,2086,interval,165,healthcare,
4/7/2025 22:20:40,Thomas Leonard,JhXVOZLjFJQ,2171,interval,31,econtax,
4/7/2025 22:20:34,Thomas Seeger,_y-59phRHRM,72,interval,103,familypersonal,
4/7/2025 22:20:16,Thomas Leonard,JhXVOZLjFJQ,2139,interval,16,familypersonal,
4/7/2025 22:20:10,Thomas Seeger,_y-59phRHRM,127,point,,laugh,
4/7/2025 22:19:53,Thomas Seeger,_y-59phRHRM,93,point,,laugh,
4/7/2025 22:19:46,Thomas Seeger,_y-59phRHRM,78,point,,laugh,
4/7/2025 22:19:37,Thomas Leonard,JhXVOZLjFJQ,1086,interval,990,healthcare,
4/7/2025 22:19:33,Thomas Seeger,_y-59phRHRM,22,interval,30,familypersonal,
4/7/2025 22:19:01,Thomas Leonard,JhXVOZLjFJQ,1992,interval,12,econtax,
4/7/2025 22:18:42,Thomas Leonard,JhXVOZLjFJQ,1963,interval,3,econtax,
4/7/2025 22:18:36,Thomas Leonard,JhXVOZLjFJQ,1955,point,,laugh,
4/7/2025 22:18:26,Thomas Leonard,JhXVOZLjFJQ,1923,interval,11,econtax,
4/7/2025 22:17:00,Thomas Seeger,X3AZ1YhcmAY,232,interval,273,econtax,
4/7/2025 22:16:56,Thomas Seeger,X3AZ1YhcmAY,494,interval,7,campaign,
4/7/2025 22:16:55,Thomas Seeger,X3AZ1YhcmAY,499,point,,laugh,
4/7/2025 22:16:53,Thomas Leonard,JhXVOZLjFJQ,1737,interval,12,econtax,
4/7/2025 22:16:47,Thomas Leonard,JhXVOZLjFJQ,1733,interval,2,familypersonal,
4/7/2025 22:16:44,Thomas Leonard,JhXVOZLjFJQ,1725,interval,6,familypersonal,
4/7/2025 22:16:27,Thomas Leonard,JhXVOZLjFJQ,1684,interval,13,familypersonal,
4/7/2025 22:15:33,Thomas Leonard,JhXVOZLjFJQ,1573,interval,15,familypersonal,
4/7/2025 22:15:22,Thomas Seeger,X3AZ1YhcmAY,398,interval,9,campaign,
4/7/2025 22:15:13,Thomas Leonard,JhXVOZLjFJQ,1535,interval,12,econtax,
4/7/2025 22:15:04,Thomas Leonard,JhXVOZLjFJQ,1520,interval,11,econtax,
4/7/2025 22:14:46,Thomas Leonard,JhXVOZLjFJQ,1473,interval,21,familypersonal,
4/7/2025 22:14:25,Thomas Leonard,JhXVOZLjFJQ,1437,interval,15,familypersonal,
4/7/2025 22:14:15,Thomas Leonard,JhXVOZLjFJQ,1414,interval,19,familypersonal,
4/7/2025 22:14:07,Thomas Seeger,X3AZ1YhcmAY,332,point,,laugh,
4/7/2025 22:14:01,Thomas Leonard,JhXVOZLjFJQ,1313,interval,92,familypersonal,
4/7/2025 22:13:49,Thomas Seeger,X3AZ1YhcmAY,313,point,,laugh,
4/7/2025 22:12:52,Thomas Leonard,JhXVOZLjFJQ,1014,interval,251,familypersonal,
4/7/2025 22:12:23,Thomas Seeger,X3AZ1YhcmAY,211,interval,16,econtax,
4/7/2025 22:11:43,Thomas Seeger,X3AZ1YhcmAY,136,interval,52,econtax,
4/7/2025 22:11:42,Thomas Seeger,X3AZ1YhcmAY,56,interval,131,campaign,
4/7/2025 22:11:01,Thomas Leonard,JhXVOZLjFJQ,1040,interval,5,electionsdemocracy,
4/7/2025 22:10:38,Thomas Leonard,JhXVOZLjFJQ,998,point,,laugh,
4/7/2025 22:10:37,Thomas Leonard,JhXVOZLjFJQ,964,interval,32,campaign,
4/7/2025 22:10:18,Thomas Leonard,JhXVOZLjFJQ,957,point,,laugh,
4/7/2025 22:10:08,Thomas Leonard,JhXVOZLjFJQ,939,point,,laugh,
4/7/2025 22:10:02,Thomas Leonard,JhXVOZLjFJQ,924,point,,laugh,
4/7/2025 22:09:50,Thomas Leonard,JhXVOZLjFJQ,826,interval,76,electionsdemocracy,
4/7/2025 22:09:44,Thomas Leonard,JhXVOZLjFJQ,888,interval,3,familypersonal,
4/7/2025 22:09:40,Thomas Leonard,JhXVOZLjFJQ,876,interval,7,healthcare,
4/7/2025 22:09:29,Thomas Leonard,JhXVOZLjFJQ,822,interval,39,healthcare,
4/7/2025 22:09:11,Thomas Seeger,X3AZ1YhcmAY,8,interval,28,campaign,
4/7/2025 22:09:08,Thomas Leonard,JhXVOZLjFJQ,799,interval,19,healthcare,
4/7/2025 22:08:57,Thomas Leonard,JhXVOZLjFJQ,779,interval,18,electionsdemocracy,
4/7/2025 22:08:46,Thomas Leonard,JhXVOZLjFJQ,730,interval,44,econtax,
4/7/2025 22:08:25,Thomas Leonard,JhXVOZLjFJQ,713,interval,20,healthcare,
4/7/2025 22:08:19,Thomas Leonard,JhXVOZLjFJQ,521,interval,199,electionsdemocracy,
4/7/2025 22:08:13,Thomas Seeger,twCIayzFNC8,250,interval,42,electionsdemocracy,
4/7/2025 22:08:07,Thomas Leonard,JhXVOZLjFJQ,682,interval,15,campaign,
4/7/2025 22:07:43,Thomas Seeger,twCIayzFNC8,258,interval,4,race,
4/7/2025 22:07:29,Thomas Seeger,twCIayzFNC8,80,interval,167,familypersonal,
4/7/2025 22:07:19,Thomas Leonard,JhXVOZLjFJQ,599,point,,laugh,
4/7/2025 22:06:32,Thomas Seeger,twCIayzFNC8,175,interval,16,abortion,
4/7/2025 22:06:32,Thomas Seeger,twCIayzFNC8,179,interval,11,gender,
4/7/2025 22:05:46,Thomas Leonard,JhXVOZLjFJQ,414,point,,laugh,
4/7/2025 22:04:41,Thomas Leonard,Bg-Mfde83W8,212,interval,32,campaign,
4/7/2025 22:04:16,Thomas Leonard,Bg-Mfde83W8,173,interval,20,campaign,
4/7/2025 22:03:47,Thomas Leonard,Bg-Mfde83W8,122,interval,13,campaign,
4/7/2025 22:03:04,Thomas Leonard,Bg-Mfde83W8,13,interval,37,campaign,
4/7/2025 22:02:04,Thomas Leonard,GKXH5-wJy7A,27,interval,13,campaign,
4/7/2025 22:01:36,Thomas Seeger,fScHu7104WU,356,interval,131,campaign,
4/7/2025 22:01:28,Thomas Seeger,fScHu7104WU,478,interval,1,econtax,
4/7/2025 22:01:00,Thomas Leonard,s_ZRbQlBQ00,1830,interval,129,immigration,
4/7/2025 21:59:56,Thomas Leonard,s_ZRbQlBQ00,1215,interval,616,international,
4/7/2025 21:58:57,Thomas Seeger,fScHu7104WU,268,interval,60,campaign,
4/7/2025 21:58:07,Thomas Leonard,s_ZRbQlBQ00,1609,interval,4,familypersonal,
4/7/2025 21:57:39,Thomas Seeger,fScHu7104WU,40,interval,208,campaign,
4/7/2025 21:55:33,Thomas Leonard,s_ZRbQlBQ00,1301,interval,3,lgbtq,
4/7/2025 21:55:30,Thomas Leonard,s_ZRbQlBQ00,1296,interval,3,gender,
4/7/2025 21:55:21,Thomas Leonard,s_ZRbQlBQ00,1276,interval,6,electionsdemocracy,
4/7/2025 21:54:40,Thomas Leonard,s_ZRbQlBQ00,1152,interval,47,electionsdemocracy,
4/7/2025 21:53:57,Thomas Seeger,fScHu7104WU,7,interval,21,campaign,
4/7/2025 21:53:52,Thomas Leonard,s_ZRbQlBQ00,1097,interval,7,campaign,
4/7/2025 21:53:49,Thomas Leonard,s_ZRbQlBQ00,1085,interval,11,electionsdemocracy,
4/7/2025 21:53:41,Thomas Leonard,s_ZRbQlBQ00,987,interval,93,econtax,
4/7/2025 21:53:27,Thomas Leonard,s_ZRbQlBQ00,1053,point,,laugh,
4/7/2025 21:53:22,Thomas Leonard,s_ZRbQlBQ00,1037,interval,3,sportsculture,
4/7/2025 21:52:37,Thomas Leonard,s_ZRbQlBQ00,952,point,,laugh,
4/7/2025 21:52:33,Thomas Leonard,s_ZRbQlBQ00,942,interval,3,campaign,
4/7/2025 21:52:30,Thomas Seeger,GKXH5-wJy7A,3,interval,49,campaign,
4/7/2025 21:52:27,Thomas Leonard,s_ZRbQlBQ00,926,interval,6,sportsculture,
4/7/2025 21:52:20,Thomas Leonard,s_ZRbQlBQ00,900,interval,19,sportsculture,
4/7/2025 21:51:56,Thomas Leonard,s_ZRbQlBQ00,855,interval,16,familypersonal,
4/7/2025 21:51:34,Thomas Leonard,s_ZRbQlBQ00,822,interval,4,campaign,
4/7/2025 21:50:36,Thomas Leonard,s_ZRbQlBQ00,701,interval,9,electionsdemocracy,
4/7/2025 21:50:17,Thomas Leonard,s_ZRbQlBQ00,605,interval,68,familypersonal,
4/7/2025 21:49:42,Thomas Leonard,s_ZRbQlBQ00,445,interval,158,familypersonal,
4/7/2025 21:49:33,Thomas Leonard,s_ZRbQlBQ00,585,point,,laugh,
4/7/2025 21:49:31,Thomas Leonard,s_ZRbQlBQ00,564,interval,16,campaign,
4/7/2025 21:49:21,Thomas Leonard,s_ZRbQlBQ00,522,interval,39,electionsdemocracy,
4/7/2025 21:48:25,Thomas Seeger,dxaqubWP3aM,3251,point,,fandom,
4/7/2025 21:48:21,Thomas Leonard,s_ZRbQlBQ00,383,interval,57,campaign,
4/7/2025 21:48:08,Thomas Leonard,s_ZRbQlBQ00,412,interval,2,international,
4/7/2025 21:47:59,Thomas Leonard,s_ZRbQlBQ00,396,point,,laugh,
4/7/2025 21:47:50,Thomas Leonard,s_ZRbQlBQ00,345,interval,34,international,
4/7/2025 21:47:31,Thomas Leonard,s_ZRbQlBQ00,338,interval,2,guns,
4/7/2025 21:47:22,Thomas Seeger,dxaqubWP3aM,3180,interval,8,electionsdemocracy,
4/7/2025 21:47:16,Thomas Leonard,s_ZRbQlBQ00,198,interval,112,familypersonal,
4/7/2025 21:47:09,Thomas Leonard,s_ZRbQlBQ00,296,interval,1,international,
4/7/2025 21:47:08,Thomas Leonard,s_ZRbQlBQ00,294,interval,1,immigration,
4/7/2025 21:46:50,Thomas Leonard,s_ZRbQlBQ00,249,interval,11,econtax,
4/7/2025 21:46:44,Thomas Leonard,s_ZRbQlBQ00,233,interval,14,campaign,
4/7/2025 21:46:31,Thomas Seeger,dxaqubWP3aM,2897,interval,240,electionsdemocracy,
4/7/2025 21:46:04,Thomas Seeger,dxaqubWP3aM,3024,interval,85,immigration,
4/7/2025 21:45:27,Thomas Leonard,s_ZRbQlBQ00,118,interval,11,healthcare,
4/7/2025 21:44:46,Thomas Leonard,s_ZRbQlBQ00,46,interval,2,familypersonal,
4/7/2025 21:44:44,Thomas Leonard,s_ZRbQlBQ00,36,interval,8,international,
4/7/2025 21:44:01,Thomas Seeger,dxaqubWP3aM,2986,interval,2,gender,
4/7/2025 21:44:01,Thomas Seeger,dxaqubWP3aM,2985,interval,2,race,
4/7/2025 21:42:28,Thomas Seeger,dxaqubWP3aM,2878,interval,16,familypersonal,
4/7/2025 21:40:27,Thomas Seeger,dxaqubWP3aM,2689,interval,84,econtax,
4/7/2025 21:40:26,Thomas Seeger,dxaqubWP3aM,2658,interval,114,international,
4/7/2025 21:38:48,Thomas Seeger,dxaqubWP3aM,2644,interval,30,econtax,
4/7/2025 21:38:17,Thomas Seeger,dxaqubWP3aM,2384,interval,259,international,
4/7/2025 21:37:10,Thomas Seeger,dxaqubWP3aM,2562,interval,14,econtax,
4/7/2025 21:36:46,Thomas Seeger,dxaqubWP3aM,2523,interval,29,econtax,
4/7/2025 21:34:39,Thomas Seeger,dxaqubWP3aM,2407,interval,18,econtax,
4/7/2025 21:34:37,Thomas Seeger,dxaqubWP3aM,2409,interval,14,healthcare,
4/7/2025 21:33:25,Thomas Seeger,dxaqubWP3aM,2220,interval,131,international,
4/7/2025 21:32:03,Thomas Seeger,dxaqubWP3aM,2268,point,,laugh,
4/7/2025 21:30:20,Thomas Seeger,dxaqubWP3aM,2152,interval,13,econtax,
4/7/2025 21:29:42,Thomas Seeger,dxaqubWP3aM,2121,interval,7,econtax,
4/7/2025 21:29:36,Thomas Seeger,dxaqubWP3aM,2116,interval,6,immigration,
4/7/2025 21:29:34,Thomas Seeger,dxaqubWP3aM,2114,interval,6,international,
4/7/2025 21:27:20,Thomas Seeger,dxaqubWP3aM,1974,interval,12,econtax,
4/7/2025 21:26:15,Thomas Seeger,dxaqubWP3aM,1906,interval,11,econtax,
4/7/2025 21:25:20,Thomas Seeger,dxaqubWP3aM,1802,interval,64,econtax,
4/7/2025 21:23:45,Thomas Seeger,dxaqubWP3aM,1768,interval,3,immigration,
4/7/2025 21:23:41,Thomas Seeger,dxaqubWP3aM,1764,interval,3,econtax,
4/7/2025 21:22:14,Thomas Seeger,dxaqubWP3aM,1501,interval,179,immigration,
4/7/2025 21:20:40,Thomas Seeger,dxaqubWP3aM,1579,interval,7,econtax,
4/7/2025 21:19:47,Thomas Seeger,dxaqubWP3aM,1529,interval,4,familypersonal,
4/7/2025 21:19:29,Thomas Seeger,dxaqubWP3aM,1512,interval,3,econtax,
4/7/2025 21:19:14,Thomas Seeger,dxaqubWP3aM,1368,interval,132,econtax,
4/7/2025 21:18:55,Thomas Seeger,dxaqubWP3aM,1460,interval,21,international,
4/7/2025 21:18:26,Thomas Seeger,dxaqubWP3aM,1437,interval,15,international,
4/7/2025 21:17:46,Thomas Seeger,dxaqubWP3aM,1411,interval,1,immigration,
4/7/2025 21:16:14,Thomas Seeger,dxaqubWP3aM,1274,interval,46,immigration,
4/7/2025 21:15:28,Thomas Seeger,dxaqubWP3aM,1166,interval,108,international,
4/7/2025 21:13:59,Thomas Seeger,dxaqubWP3aM,1185,interval,1,econtax,
4/7/2025 21:13:31,Thomas Seeger,dxaqubWP3aM,1150,interval,7,econtax,
4/7/2025 21:13:29,Thomas Seeger,dxaqubWP3aM,1151,interval,3,electionsdemocracy,
4/7/2025 21:12:11,Thomas Seeger,dxaqubWP3aM,1075,interval,2,healthcare,
4/7/2025 21:12:09,Thomas Seeger,dxaqubWP3aM,1066,interval,8,international,
4/7/2025 21:11:46,Thomas Seeger,dxaqubWP3aM,992,interval,60,ad,
4/7/2025 21:11:41,Lena,JhXVOZLjFJQ,405,point,,laugh,
4/7/2025 21:10:59,Lena,JhXVOZLjFJQ,350,interval,1,sportsculture,
4/7/2025 21:10:58,Lena,JhXVOZLjFJQ,349,point,,laugh,
4/7/2025 21:10:45,Thomas Seeger,dxaqubWP3aM,345,interval,646,campaign,
4/7/2025 21:10:41,Thomas Seeger,dxaqubWP3aM,981,interval,6,familypersonal,
4/7/2025 21:10:25,Lena,JhXVOZLjFJQ,306,point,,laugh,
4/7/2025 21:10:06,Lena,JhXVOZLjFJQ,282,point,,laugh,
4/7/2025 21:09:40,Lena,JhXVOZLjFJQ,247,point,,laugh,
4/7/2025 21:09:27,Thomas Seeger,dxaqubWP3aM,911,interval,2,abortion,
4/7/2025 21:09:23,Lena,JhXVOZLjFJQ,225,point,,laugh,
4/7/2025 21:09:22,Lena,JhXVOZLjFJQ,221,interval,3,sportsculture,
4/7/2025 21:09:16,Lena,JhXVOZLjFJQ,216,point,,laugh,
4/7/2025 21:09:04,Lena,JhXVOZLjFJQ,201,point,,laugh,
4/7/2025 21:09:03,Lena,JhXVOZLjFJQ,198,interval,2,sportsculture,
4/7/2025 21:08:59,Lena,JhXVOZLjFJQ,194,point,,laugh,
4/7/2025 21:08:49,Lena,JhXVOZLjFJQ,179,interval,2,sportsculture,
4/7/2025 21:08:45,Lena,JhXVOZLjFJQ,176,point,,laugh,
4/7/2025 21:08:36,Lena,JhXVOZLjFJQ,164,point,,laugh,
4/7/2025 21:08:10,Lena,JhXVOZLjFJQ,104,point,,laugh,
4/7/2025 21:07:46,Lena,JhXVOZLjFJQ,74,point,,laugh,
4/7/2025 21:07:35,Lena,JhXVOZLjFJQ,59,point,,laugh,
4/7/2025 21:07:23,Lena,JhXVOZLjFJQ,43,point,,laugh,
4/7/2025 21:07:19,Lena,JhXVOZLjFJQ,38,point,,laugh,
4/7/2025 21:05:09,Thomas Seeger,dxaqubWP3aM,653,interval,2,econtax,
4/7/2025 20:59:46,Thomas Seeger,dxaqubWP3aM,267,interval,65,ad,
4/7/2025 20:58:40,Thomas Seeger,dxaqubWP3aM,134,interval,132,familypersonal,
4/7/2025 20:56:35,Thomas Seeger,dxaqubWP3aM,118,interval,23,campaign,
4/7/2025 20:56:16,Thomas Seeger,dxaqubWP3aM,105,interval,17,familypersonal,
4/7/2025 18:04:04,Thomas Seeger,SL3XfW5IHdU,1893,interval,7,lgbtq,
4/7/2025 18:03:06,Thomas Seeger,SL3XfW5IHdU,2525,interval,136,campaign,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media. It's scary how well he speaks; he might end up as a GOP Pete. Total hypocrisy about state-coordinated tech companies (Twitter right now).
4/7/2025 18:03:05,Thomas Seeger,SL3XfW5IHdU,2610,interval,51,familypersonal,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media. It's scary how well he speaks; he might end up as a GOP Pete. Total hypocrisy about state-coordinated tech companies (Twitter right now).
4/7/2025 18:00:55,Thomas Seeger,SL3XfW5IHdU,2347,interval,188,familypersonal,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media. It's scary how well he speaks; he might end up as a GOP Pete. Total hypocrisy about state-coordinated tech companies (Twitter right now).
4/7/2025 17:57:38,Thomas Seeger,SL3XfW5IHdU,1750,interval,587,campaign,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media. It's scary how well he speaks; he might end up as a GOP Pete. Total hypocrisy about state-coordinated tech companies (Twitter right now).
4/7/2025 17:47:51,Thomas Seeger,SL3XfW5IHdU,606,interval,1144,electionsdemocracy,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media. It's scary how well he speaks; he might end up as a GOP Pete. Total hypocrisy about state-coordinated tech companies (Twitter right now).
4/7/2025 17:28:47,Thomas Seeger,SL3XfW5IHdU,602,interval,5,campaign,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media.
4/7/2025 17:28:41,Thomas Seeger,SL3XfW5IHdU,586,interval,15,electionsdemocracy,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media.
4/7/2025 17:28:20,Thomas Seeger,SL3XfW5IHdU,47,interval,533,familypersonal,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media.
4/7/2025 17:28:20,Thomas Seeger,SL3XfW5IHdU,482,interval,97,sportsculture,Interesting commentary at the start about management of Buzzfeed. Relates to goal of this course and GOP rhetoric on US deficit and US society. Explicitly discusses New Media.
4/7/2025 17:22:16,Thomas Seeger,SL3XfW5IHdU,147,interval,69,sportsculture,
4/7/2025 14:50:08,Thomas Seeger,zKVfgz5K5Pk,468,interval,81,international,
4/7/2025 14:48:45,Thomas Seeger,zKVfgz5K5Pk,392,interval,74,econtax,
4/7/2025 14:48:45,Thomas Seeger,zKVfgz5K5Pk,401,interval,66,climate,
4/7/2025 14:48:44,Thomas Seeger,zKVfgz5K5Pk,460,interval,5,immigration,
4/7/2025 14:48:19,Thomas Seeger,zKVfgz5K5Pk,440,interval,1,immigration,
4/7/2025 14:47:24,Thomas Seeger,zKVfgz5K5Pk,352,interval,34,climate,
4/7/2025 14:47:23,Thomas Seeger,zKVfgz5K5Pk,351,interval,34,econtax,
4/7/2025 14:47:12,Thomas Seeger,zKVfgz5K5Pk,364,interval,10,immigration,
4/7/2025 14:46:26,Thomas Seeger,zKVfgz5K5Pk,327,point,,laugh,
4/7/2025 14:46:18,Thomas Seeger,zKVfgz5K5Pk,292,interval,28,guns,
4/7/2025 14:46:07,Thomas Seeger,zKVfgz5K5Pk,17,interval,292,campaign,
4/7/2025 14:45:29,Thomas Seeger,zKVfgz5K5Pk,270,interval,1,immigration,
4/7/2025 14:44:40,Thomas Seeger,zKVfgz5K5Pk,222,point,,laugh,
4/7/2025 14:43:55,Thomas Seeger,zKVfgz5K5Pk,177,point,,laugh,
4/7/2025 14:43:33,Thomas Seeger,zKVfgz5K5Pk,154,interval,1,sportsculture,
4/7/2025 14:41:59,Thomas Seeger,zKVfgz5K5Pk,29,interval,31,econtax,
4/7/2025 13:40:37,Owen Fick,1usZrJo2-UI,208,interval,7,electionsdemocracy,
4/7/2025 13:40:25,Owen Fick,1usZrJo2-UI,189,interval,1,race,
4/7/2025 13:40:24,Owen Fick,1usZrJo2-UI,187,interval,0,climate,
4/7/2025 13:40:23,Owen Fick,1usZrJo2-UI,185,interval,1,campaign,
4/7/2025 13:39:58,Owen Fick,1usZrJo2-UI,63,interval,73,campaign,
4/7/2025 13:39:58,Owen Fick,1usZrJo2-UI,121,interval,14,electionsdemocracy,
4/7/2025 13:39:20,Owen Fick,1usZrJo2-UI,61,interval,0,campaign,
4/7/2025 13:38:03,Owen Fick,5DohFAoDEv4,451,interval,57,campaign,
4/7/2025 13:37:13,Owen Fick,5DohFAoDEv4,206,interval,203,campaign,
4/7/2025 13:35:27,Owen Fick,5DohFAoDEv4,24,interval,172,campaign,
4/7/2025 13:32:59,Owen Fick,fScHu7104WU,476,interval,3,econtax,
4/7/2025 13:32:56,Owen Fick,fScHu7104WU,344,interval,129,campaign,
4/7/2025 13:31:40,Owen Fick,fScHu7104WU,289,interval,28,campaign,
4/7/2025 13:31:38,Owen Fick,fScHu7104WU,269,interval,42,econtax,
4/7/2025 13:31:16,Owen Fick,fScHu7104WU,211,interval,60,campaign,
4/7/2025 13:30:36,Owen Fick,fScHu7104WU,182,interval,8,campaign,
4/7/2025 13:30:16,Owen Fick,fScHu7104WU,140,interval,7,campaign,
4/7/2025 13:29:58,Owen Fick,fScHu7104WU,53,interval,57,campaign,
4/7/2025 13:27:56,Owen Fick,eCeMivdcMAQ,499,interval,88,campaign,
4/7/2025 13:27:03,Owen Fick,eCeMivdcMAQ,325,interval,162,econtax,
4/7/2025 13:27:02,Owen Fick,eCeMivdcMAQ,416,interval,69,international,
4/7/2025 13:25:54,Owen Fick,eCeMivdcMAQ,349,interval,1,gender,
4/7/2025 13:25:54,Owen Fick,eCeMivdcMAQ,346,interval,1,race,
4/7/2025 13:25:28,Owen Fick,eCeMivdcMAQ,248,interval,50,econtax,
4/7/2025 13:24:50,Owen Fick,eCeMivdcMAQ,209,interval,12,electionsdemocracy,
4/7/2025 13:24:31,Owen Fick,eCeMivdcMAQ,179,interval,4,econtax,
4/7/2025 13:24:14,Owen Fick,eCeMivdcMAQ,18,interval,132,econtax,
4/7/2025 13:19:41,Owen Fick,2-VFmYFpxDc,1264,interval,13,international,
4/7/2025 13:19:24,Owen Fick,2-VFmYFpxDc,1176,interval,66,econtax,
4/7/2025 13:18:06,Owen Fick,2-VFmYFpxDc,1073,interval,13,familypersonal,
4/7/2025 13:17:25,Owen Fick,2-VFmYFpxDc,1003,interval,2,familypersonal,
4/7/2025 13:17:10,Owen Fick,2-VFmYFpxDc,940,interval,35,familypersonal,
4/7/2025 13:16:38,Owen Fick,2-VFmYFpxDc,718,interval,193,immigration,
4/7/2025 13:16:36,Owen Fick,2-VFmYFpxDc,884,interval,22,econtax,
4/7/2025 13:16:16,Owen Fick,2-VFmYFpxDc,860,interval,7,econtax,
4/7/2025 13:15:13,Owen Fick,2-VFmYFpxDc,720,interval,21,lgbtq,
4/7/2025 13:14:57,Owen Fick,2-VFmYFpxDc,696,interval,12,immigration,
4/7/2025 13:14:49,Owen Fick,2-VFmYFpxDc,683,interval,10,immigration,
4/7/2025 13:14:39,Owen Fick,2-VFmYFpxDc,646,interval,25,ad,
4/7/2025 13:13:17,Owen Fick,2-VFmYFpxDc,506,interval,3,climate,
4/7/2025 13:13:15,Owen Fick,2-VFmYFpxDc,502,interval,3,gender,
4/7/2025 13:13:12,Owen Fick,2-VFmYFpxDc,498,interval,1,lgbtq,
4/7/2025 13:13:11,Owen Fick,2-VFmYFpxDc,496,interval,1,race,
4/7/2025 13:12:24,Owen Fick,2-VFmYFpxDc,401,interval,2,race,
4/7/2025 13:12:22,Owen Fick,2-VFmYFpxDc,397,interval,1,lgbtq,
4/7/2025 13:12:20,Owen Fick,2-VFmYFpxDc,394,interval,1,climate,
